stake_address,epoch,reward_ada,cumulative_ada,pool_id
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,465,21816,3757610,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,466,19325,3776935,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,467,20802,3797737,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,468,18342,3816079,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,469,15836,3831915,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,470,10551,3842466,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,471,13877,3856343,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,472,18550,3874893,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,473,19905,3894798,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,474,20779,3915577,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,475,18857,3934434,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,476,20222,3954656,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,477,13118,3967774,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,478,21518,3989292,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,479,19189,4008481,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,480,21005,4029486,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,481,17685,4047171,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,482,16717,4063888,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,483,16688,4080576,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,484,16206,4096782,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,485,18032,4114814,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,486,13854,4128668,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,487,17040,4145708,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,488,17434,4163142,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,489,16045,4179187,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,490,16970,4196157,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,491,16024,4212181,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,492,17342,4229523,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,493,15951,4245474,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,494,19482,4264956,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,495,12628,4277584,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,496,14854,4292438,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,497,16180,4308618,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,498,25454,4334072,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,499,17089,4351161,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,500,15689,4366850,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,501,17841,4384691,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,502,20075,4404766,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,503,15513,4420279,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,504,17722,4438001,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,505,14489,4452490,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,506,14029,4466519,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,507,15750,4482269,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,508,15725,4497994,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,509,16126,4514120,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,510,20911,4535031,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,511,17847,4552878,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,512,15647,4568525,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,513,16928,4585453,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,514,13003,4598456,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,515,21452,4619908,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,516,19236,4639144,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,517,17977,4657121,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,518,13191,4670312,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,519,18261,4688573,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,520,19173,4707746,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,521,12703,4720449,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,522,12517,4732966,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,523,12026,4744992,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,524,13138,4758130,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,525,16256,4774386,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,526,11358,4785744,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,527,13309,4799053,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,528,23678,4822731,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,529,14379,4837110,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,530,11154,4848264,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,531,14787,4863051,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,532,11551,4874602,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,533,14296,4888898,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,534,15093,4903991,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,535,11110,4915101,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,536,16275,4931376,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,537,20703,4952079,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,538,21822,4973901,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,539,24981,4998882,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,540,22629,5021511,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,541,19366,5040877,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,542,16911,5057788,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,543,18448,5076236,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,544,20778,5097014,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,545,17832,5114846,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,546,22092,5136938,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,547,24526,5161464,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,548,21038,5182502,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,549,21864,5204366,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,550,20690,5225056,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,551,18264,5243320,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,552,18213,5261533,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,553,16949,5278482,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,554,24857,5303339,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,555,22291,5325630,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,556,19080,5344710,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,557,21856,5366566,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,558,23356,5389922,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,559,19098,5409020,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,560,20215,5429235,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,561,21363,5450598,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,562,23572,5474170,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,563,16509,5490679,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,564,18740,5509419,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,565,17597,5527016,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,566,19019,5546035,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,567,18261,5564296,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,568,17903,5582199,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,569,15234,5597433,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,570,14864,5612297,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,571,21623,5633920,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,572,18027,5651947,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,573,17634,5669581,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,574,16858,5686439,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,575,17961,5704400,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,576,17897,5722297,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,577,16356,5738653,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,578,11829,5750482,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,579,16642,5767124,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,580,19537,5786661,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,581,19083,5805744,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,582,18354,5824098,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,583,13471,5837569,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,584,9789,5847358,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,585,14468,5861826,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,586,16227,5878053,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,587,12241,5890294,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,588,12908,5903202,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,589,13258,5916460,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,590,13222,5929682,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,591,17035,5946717,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,592,13826,5960543,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,593,16699,5977242,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,594,10232,5987474,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,595,16198,6003672,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,596,11250,6014922,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,597,12084,6027006,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,598,10654,6037660,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,599,14511,6052171,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,600,13060,6065231,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,601,15709,6080940,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,602,11310,6092250,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
stake1u9f9v0z5zzlldgx58n8tklphu8mf7h4jvp2j2gddluemnssjfnkzz,603,13019,6105269,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk
